OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1310LYO0035_DH_20220830T090100:CEC-00243,Sample-Routine,Water,,2022-08-30,09:01:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-22402,1310LYO0035_DH,,,,,42.5353443600,-73.5794800400,,,,,,STORET-1060249074,,None,Perfluorooctanoic acid,Total,1.85,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1310LYO0035_DH_20220830T090100%3ACEC-00243/results/1060249074/resdetectqntlmts,Lower Quantitation Limit,0.935,ng/L,,2025-04-18T14:28:29,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-COHO-37.2_20220831T1200:CEC-00211,Sample-Routine,Water,,2022-08-31,12:00:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1308,05-COHO-37.2,,,,,42.4952600000,-77.5032100000,,,,,,STORET-1060247862,,None,Perfluorooctanoic acid,Total,0.58,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-COHO-37.2_20220831T1200%3ACEC-00211/results/1060247862/resdetectqntlmts,Lower Quantitation Limit,0.923,ng/L,,2025-04-18T14:28:23,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1301ROA0183B_DH_20220913T084500:CEC-00268,Sample-Routine,Water,,2022-09-13,08:45:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-13727,1301ROA0183B_DH,,,,,41.4388840000,-73.8083780000,,,,,,STORET-1060250074,,None,Perfluorooctanoic acid,Total,3.51,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1301ROA0183B_DH_20220913T084500%3ACEC-00268/results/1060250074/resdetectqntlmts,Lower Quantitation Limit,0.916,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1309NOR6398_DH_20220803T140400:CEC-00265,Sample-Routine,Water,,2022-08-03,14:04:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-21363,1309NOR6398_DH,,,,,42.1994580000,-74.0374090000,,,,,,STORET-1060249950,,None,Perfluorooctanoic acid,Total,0.858,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1309NOR6398_DH_20220803T140400%3ACEC-00265/results/1060249950/resdetectqntlmts,Lower Quantitation Limit,0.919,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-MLLL_T7-0.8_20220914T0830:CEC-00233,Sample-Routine,Water,,2022-09-14,08:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1974,08-MLLL_T7-0.8,,,,,43.7903000000,-75.5460730000,,,,,,STORET-1060248717,,None,Perfluorooctanoic acid,Total,0.387,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-11-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-MLLL_T7-0.8_20220914T0830%3ACEC-00233/results/1060248717/resdetectqntlmts,Lower Quantitation Limit,0.887,ng/L,,2025-04-18T14:28:27,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1306STU0453A_DH_20220824T072900:CEC-00263,Sample-Routine,Water,,2022-08-24,07:29:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-22466,1306STU0453A_DH,,,,,41.8476500000,-74.0396400000,,,,,,STORET-1060249874,,None,Perfluorooctanoic acid,Total,3.9,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1306STU0453A_DH_20220824T072900%3ACEC-00263/results/1060249874/resdetectqntlmts,Lower Quantitation Limit,0.926,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-TOGH_E_T3-5.3_20230823T1330:CEC-00378,Sample-Routine,Water,,2023-08-23,17:30:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23921,06-TOGH_E_T3-5.3,,,,,42.6784127691,-76.1331368921,,,,,,STORET-1060252011,,None,Perfluorooctanoic acid,Total,3,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-TOGH_E_T3-5.3_20230823T1330%3ACEC-00378/results/1060252011/resdetectqntlmts,Lower Quantitation Limit,4.7,ng/L,,2025-04-18T14:28:44,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601MIL5877_DH_20230831T113000:CEC-00433,Sample-Routine,Water,,2023-08-31,11:30:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-5311,0601MIL5877_DH,,,,,42.6242778300,-75.3635355200,,,,,,STORET-1060252923,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601MIL5877_DH_20230831T113000%3ACEC-00433/results/1060252923/resdetectqntlmts,Lower Quantitation Limit,3.9,ng/L,,2025-04-18T14:28:49,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-PENA-1.1_20230927T0900:CEC-00487,Sample-Routine,Water,,2023-09-27,13:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8799,17-PENA-1.1,,,,,40.7274700000,-73.2442700000,,,,,,STORET-1060253793,,None,Perfluorooctanoic acid,Total,13,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-PENA-1.1_20230927T0900%3ACEC-00487/results/1060253793/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:53,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-MITL-1.0_20230927T1236:CEC-00482,Sample-Routine,Water,,2023-09-27,16:36:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-24051,17-MITL-1.0,,,,,40.8142260000,-73.7441820000,,,,,,STORET-1060253741,,None,Perfluorooctanoic acid,Total,16,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-MITL-1.0_20230927T1236%3ACEC-00482/results/1060253741/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:53,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0603CAY0008_DH_20230719T151200:CEC-00319,Sample-Routine,Water,,2023-07-19,15:12:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-5050,0603CAY0008_DH,,,,,42.3714400000,-76.7345200000,,,,,,STORET-1060251044,,None,Perfluorooctanoic acid,Total,1.3,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0603CAY0008_DH_20230719T151200%3ACEC-00319/results/1060251044/resdetectqntlmts,Lower Quantitation Limit,4.2,ng/L,,2025-04-18T14:28:39,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1003FIS0124_DH_20230629T100000:CEC-00303,Sample-Routine,Water,,2023-06-29,10:00:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-9830,1003FIS0124_DH,,,,,44.2982180400,-74.3587726500,,,,,,STORET-1060250776,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-07-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1003FIS0124_DH_20230629T100000%3ACEC-00303/results/1060250776/resdetectqntlmts,Lower Quantitation Limit,4.1,ng/L,,2025-04-18T14:28:37,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-TROK-7.5_20230727T1000:CEC-00343,Sample-Routine,Water,,2023-07-27,14:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23952,10-TROK-7.5,,,,,43.8108480573,-73.4925048534,,,,,,STORET-1060251494,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-TROK-7.5_20230727T1000%3ACEC-00343/results/1060251494/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:41,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601GOO0360_DH_20230815T124500:CEC-00419,Sample-Routine,Water,,2023-08-15,12:45:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-5296,0601GOO0360_DH,,,,,42.5071600000,-74.9823330000,,,,,,STORET-1060252660,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601GOO0360_DH_20230815T124500%3ACEC-00419/results/1060252660/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:47,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-WILT-0.7_20230927T1000:CEC-00488,Sample-Routine,Water,,2023-09-27,14:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8820,17-WILT-0.7,,,,,40.7045400000,-73.3002400000,,,,,,STORET-1060253833,,None,Perfluorooctanoic acid,Total,9.7,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-WILT-0.7_20230927T1000%3ACEC-00488/results/1060253833/resdetectqntlmts,Lower Quantitation Limit,4.6,ng/L,,2025-04-18T14:28:53,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1004CHA0274_DH_20230810T133000:CEC-00408,Sample-Routine,Water,,2023-08-10,13:30:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-16489,1004CHA0274_DH,,,,,44.1398688900,-73.7475662000,,,,,,STORET-1060252550,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1004CHA0274_DH_20230810T133000%3ACEC-00408/results/1060252550/resdetectqntlmts,Lower Quantitation Limit,4.1,ng/L,,2025-04-18T14:28:47,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-CONQ-1.4_20230927T1345:CEC-00492,Sample-Routine,Water,,2023-09-27,17:45:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-8500,17-CONQ-1.4,,,,,40.7630600000,-73.1516700000,,,,,,STORET-1060253925,,None,Perfluorooctanoic acid,Total,11,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-11-08,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-CONQ-1.4_20230927T1345%3ACEC-00492/results/1060253925/resdetectqntlmts,Lower Quantitation Limit,4.5,ng/L,,2025-04-18T14:28:54,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1003MCK0088_DH_20230627T122600:CEC-00290,Sample-Routine,Water,,2023-06-27,12:26:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-10295,1003MCK0088_DH,,,,,44.3306002800,-74.0808822100,,,,,,STORET-1060250630,,None,Perfluorooctanoic acid,Total,1,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-07-14,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1003MCK0088_DH_20230627T122600%3ACEC-00290/results/1060250630/resdetectqntlmts,Lower Quantitation Limit,4,ng/L,,2025-04-18T14:28:37,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1005HIL0463_DH_20230920T111000:CEC-00453,Sample-Routine,Water,,2023-09-20,11:10:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-17350,1005HIL0463_DH,,,,,43.5146085500,-73.2804545000,,,,,,STORET-1060253282,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-10-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1005HIL0463_DH_20230920T111000%3ACEC-00453/results/1060253282/resdetectqntlmts,Lower Quantitation Limit,4.1,ng/L,,2025-04-18T14:28:50,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1004UAU0277_DH_20230809T133000:CEC-00407,Sample-Routine,Water,,2023-08-09,13:30:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-16915,1004UAU0277_DH,,,,,44.0773690900,-73.8729802300,,,,,,STORET-1060252510,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1004UAU0277_DH_20230809T133000%3ACEC-00407/results/1060252510/resdetectqntlmts,Lower Quantitation Limit,4.1,ng/L,,2025-04-18T14:28:46,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0603UWBSR5039_DH_20230830T112000:CEC-00427,Sample-Routine,Water,,2023-08-30,11:20:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-13590,0603UWBSR5039_DH,,,,,42.1392649000,-76.3295754600,,,,,,STORET-1060252831,,None,Perfluorooctanoic acid,Total,1.7,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0603UWBSR5039_DH_20230830T112000%3ACEC-00427/results/1060252831/resdetectqntlmts,Lower Quantitation Limit,3.9,ng/L,,2025-04-18T14:28:48,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601UWB5808_DH_20230720T143300:CEC-00320,Sample-Routine,Water,,2023-07-20,14:33:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-6484,0601UWB5808_DH,,,,,42.6833278800,-75.0739587700,,,,,,STORET-1060251084,,None,Perfluorooctanoic acid,Total,1.4,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601UWB5808_DH_20230720T143300%3ACEC-00320/results/1060251084/resdetectqntlmts,Lower Quantitation Limit,4.1,ng/L,,2025-04-18T14:28:39,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-DILA-36.6_20230824T1100:CEC-00380,Sample-Routine,Water,,2023-08-24,15:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23910,06-DILA-36.6,,,,,42.6849300199,-75.3195322926,,,,,,STORET-1060252091,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-DILA-36.6_20230824T1100%3ACEC-00380/results/1060252091/resdetectqntlmts,Lower Quantitation Limit,4.8,ng/L,,2025-04-18T14:28:44,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-SABL_E-5.8_20230726T1345:CEC-00341,Sample-Routine,Water,,2023-07-26,17:45:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-2559,10-SABL_E-5.8,,,,,44.3772330000,-73.7149300000,,,,,,STORET-1060251448,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-SABL_E-5.8_20230726T1345%3ACEC-00341/results/1060251448/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:41,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601YOU0408_DH_20230815T100000:CEC-00420,Sample-Routine,Water,,2023-08-15,10:00:00,EDT,,,,,,,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-6644,0601YOU0408_DH,,,,,42.8441440000,-74.9209080000,,,,,,STORET-1060252700,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601YOU0408_DH_20230815T100000%3ACEC-00420/results/1060252700/resdetectqntlmts,Lower Quantitation Limit,4.3,ng/L,,2025-04-18T14:28:47,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-FAYB-1.0_20230726T1400:CEC-00331,Sample-Routine,Water,,2023-07-26,18:00:00,EDT,,,,,,,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-23932,10-FAYB-1.0,,,,,44.3804896900,-74.1918978269,,,,,,STORET-1060251267,Not Detected,None,Perfluorooctanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,CASKEL,2023-08-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-FAYB-1.0_20230726T1400%3ACEC-00331/results/1060251267/resdetectqntlmts,Lower Quantitation Limit,4.4,ng/L,,2025-04-18T14:28:40,STORET
